hotelName,cityName,stars,price,countryName,address
Salamanca Inn,Hobart,4,184,Australia,10 Gladstone Street
Salamanca Terraces,Hobart,4,176,Australia,93 Salamanca Place
Shingles Riverside Cottages,New Norfolk,4,127,Australia,115-117 Glenora Road
Shoreline Hotel,Hobart,3,99999,Australia,10 Shoreline Drive Howrah
Somerset on Salamanca Hobart,Hobart,4,148,Australia,8 Salamanca Place
Somerset on the Pier Apartments Hobart,Hobart,4,176,Australia,Elizabeth Street Pier
Sorell Barracks,Sorell,4,99999,Australia,31 Walker Street
Southern Lights Hotel Hobart,Hobart,3,138,Australia,19 Kingston View Drive Kingston
St Ives Hobart Motel Apartments,Hobart,4,117,Australia,67 Saint Georges Terrace Battery Point
Sullivans Cove Apartments,Hobart,5,257,Australia,5/19a Hunter Street
Sunset Beach Cabins Murdunna,Murdunna,1,99999,Australia,3532 Arthur Highway
Tan-Y-Bryn Cottages Hobart,Hobart,3,99999,Australia,20 Pillinger Drive Fern Tree
Taras Richmond Farmstay,Richmond (Tasmania),3,133,Australia,31 Ogilvie Lane
The Elms of Hobart,Hobart,4,143,Australia,452 Elizabeth Street
The Henry Jones Art Hotel,Hobart,5,203,Australia,25 Hunter Street
The Last Villa Apartments Hobart,Hobart,4,181,Australia,2a Nutgrove Avenue TAS 7004
The Lodge on Elizabeth,Hobart,4,133,Australia,249 Elizabeth Street
The Marquis Hotel Motel,Hobart,3,84,Australia,209 Brisbane Street
The Moorings Accommodation Hobart,Hobart,3,99999,Australia,356 Sandy Bay Road
The Old Woolstore Apartment Hotel,Hobart,4,127,Australia,1 Macquarie Street
The Richmond Barracks,Richmond (Tasmania),4,128,Australia,16 Franklin Street
The Waratah Hotel,Hobart,3,69,Australia,272 Murray Street
The Welcome Stranger Hotel,Hobart,2,56,Australia,58 Harrington Street
The Wilmot Arms Inn Kempton,Kempton,3,99999,Australia,120 Main Street
Theatre Royal Hotel Hobart,Hobart,3,99999,Australia,31 Campbell Street Hobartville NSW 2753 Australia
Tower Motel,Hobart,3,71,Australia,300 Park Street Newtown
Tynwald Willow Bend Estate,New Norfolk,4,148,Australia,1 Tynwald Road
Undine Colonial Guest House Bed and Breakfast Hobart,Hobart,4.5,149,Australia,6 Dodson Street Rosetta TAS 7010 Australia
Willow Court Motel,New Norfolk,3,46,Australia,15 George Street
Woodbridge on the Derwent,New Norfolk,5,552,Australia,Bridge Street
Woolmers Inn,Hobart,3,97,Australia,123-127 Sandy Bay Road
Wrest Point Hotel Hobart,Hobart,4,132,Australia,410 Sandy Bay Road
Zero Davey,Hobart,4,139,Australia,15 Hunter Street
Amos House & Swansea Ocean Villas,Swansea (Australia),3,98,Australia,3 Maria Street Swansea Tasmania 7190
Eagle Peaks at Freycinet,Coles Bay,4,266,Australia,Freycinet National Park
Freycinet Eco Retreat,Coles Bay,4,164,Australia,1799 Coles Bay Road Road
Freycinet Waters,Swansea (Australia),4,128,Australia,16 Franklin Street Swansea TAS 7190
Iluka Holiday Centre,Coles Bay,1,99999,Australia,Esplanade
Kabuki by the Sea,Swansea (Australia),3,157,Australia,Tasman Highway Rocky Hills Swansea TAS 7190
Meredith House and Mews,Swansea (Australia),4,173,Australia,15 Noyes Street
Piermont Retreat,Swansea (Australia),4,242,Australia,Tasman Highway Swansea TAS 7190
Redcliffe House,Swansea (Australia),4,137,Australia,13569 Tasman Highway Swansea TAS 7190
Saffire Freycinet,Coles Bay,5,1431,Australia,2352 Coles Bay Rd Freycinet National Park
Schouten House,Swansea (Australia),4,99999,Australia,1 Waterloo Road Swansea 7190 Tasmania Australia
Swansea Backpackers,Swansea (Australia),3,87,Australia,98 Tasman Highway
Swansea Beach Chalets,Swansea (Australia),4,153,Australia,27 Shaw Street Swansea TAS Australia
Swansea Cottages (Australia),Swansea (Australia),4,163,Australia,43 Franklin Street
Swansea Motor Inn,Swansea (Australia),3.5,95,Australia,1 Franklin Street
Tubby & Padman Boutique Accommodation Swansea (Australia),Swansea (Australia),4,99999,Australia,20 Franklin Street Swansea TAS 7190 Australia
Waterloo Inn Hotel,Swansea (Australia),3,99999,Australia,1A Franklin Street
252 Beachside Motels & Holiday Park,Hokitika,3,85,New Zealand,252 Revell Street
Aneden Motel,Hokitika,3,81,New Zealand,123 Tudor Street
Annabelle Motel,Hokitika,4,105,New Zealand,214 Weld Street
Beachfront Hotel Hokitika,Hokitika,4,69,New Zealand,111 Revell Street
Bella Vista Motel Hokitika,Hokitika,4,84,New Zealand,52 Fitzherbert Street
Drifting Sands Beachfront Accommodation,Hokitika,3,99999,New Zealand,197 Revell Street
Flag Inn Fitzherbert Court,Hokitika,4,93,New Zealand,191 Fitzherbert Street
Heritage Highway Motel,Hokitika,4,99999,New Zealand,12 Fitzherbert St.
Jade Court Motor Lodge,Hokitika,3,88,New Zealand,85 Fitzherbert Street
Kapitea Ridge Hotel Hokitika,Hokitika,4,99999,New Zealand,Chesterfield Road State Highway 6 Kapitea Creek RD2
Rimu Lodge,Hokitika,5,215,New Zealand,33 Seddon Terrace Road
Shining Star Beachfront Accommodation,Hokitika,4,116,New Zealand,16 Richards Drive
Teichelmanns Bed & Breakfast,Hokitika,3,99999,New Zealand,20 Hamilton Street
Top View Homestay,Hokitika,4,81,New Zealand,24 Whitcombe Terrace
Wilderness Lodge Lake Moeraki,Hokitika,3.5,99999,New Zealand,State Highway 6
Aachen Place Motel,Greymouth,1.5,93,New Zealand,50 High Street
Apostles View Motel,Greymouth,3,69,New Zealand,296 State Highway 6 Coal Creek
Arthurs Pass Alpine Motel,Arthurs Pass,3,99999,New Zealand,West Coast Road
Ashley Hotel Greymouth,Greymouth,3,100,New Zealand,74 Tasman Street
Asure Highpark Motor Inn,Greymouth,4,90,New Zealand,90 High Street
Awatuna Homestead,Hokitika,4,211,New Zealand,9 Stafford Road
Beach Hideaway Hotel Punakaiki,Punakaiki,4,121,New Zealand,13 Glen Road RD1 Barrytown West Coast
Bella Vista Motel - Greymouth,Greymouth,4,95,New Zealand,33-35 High Street
Breakers,Greymouth,4,99999,New Zealand,Nine Mile Creek State Highway 6
Charles Court Motel,Greymouth,4,77,New Zealand,350 Main South Road
Coleraine Motel,Greymouth,5,126,New Zealand,61 High Street
Gables Motor Lodge Greymouth,Greymouth,4,105,New Zealand,84 High St
Infinity Eden Lodge Greymouth,Greymouth,4,99999,New Zealand,15 Tasman View Road
Kingsgate Hotel Greymouth,Greymouth,3,62,New Zealand,32 Mawhera Quay
Lake Brunner Country Motel Complex,Moana (New Zealand),3,99999,New Zealand,2014 Arnold Valley Road
Lake Brunner Lodge,Moana (New Zealand),2,99999,New Zealand,Mitchells Lake Brunner R.D. 1
Lake Brunner Resort,Moana (New Zealand),4,110,New Zealand,Ahau Street
Noahs Ark,Greymouth,4,22,New Zealand,16 Chapel Street
Oak Lodge Homestay,Greymouth,4,126,New Zealand,286 State Highway 6
Paroa Hotel,Greymouth,2.5,100,New Zealand,508 Main South Road
Punakaiki Beach Hostel,Punakaiki,2,99999,New Zealand,4 Webb Street
Punakaiki Resort,Punakaiki,4,195,New Zealand,State highway 6
Riverside Villa Hokitika,Hokitika,4,99999,New Zealand,185 Woodstock-Rimu Road
Rosewood Bed & Breakfast,Greymouth,4,122,New Zealand,20 High Street
Sunset View Paeroa,Greymouth,3,99999,New Zealand,335 Main South Road
The Alpine Rose Motel,Greymouth,4,118,New Zealand,139 High Street
The Rocks Homestay,Punakaiki,2.5,99999,New Zealand,33 Hartmount Place
Albergo Hanmer Springs,Hanmer Springs,4,122,New Zealand,88 Rippingale Road
Alpine Garden Motel,Hanmer Springs,4,110,New Zealand,3 Leamington Street
Alpine Holiday Apartments & Campground Hanmer Springs,Hanmer Springs,3,53,New Zealand,9 Fowlers Lane
Alpine Lodge Motel,Hanmer Springs,4,97,New Zealand,1 Harrogate Street
Amuri Estate Retreat,Hanmer Springs,5,224,New Zealand,128 Medway Road
Amuri House,Hanmer Springs,4,129,New Zealand,10 Amuri Avenue
Aspen Lodge Motel,Hanmer Springs,4,114,New Zealand,24 Jacks Pass Road
Bella Vista Motel Hanmer Springs,Hanmer Springs,4,93,New Zealand,1 Tarndale Place
Charwell Lodge,Hanmer Springs,4.5,159,New Zealand,82 Medway Road
Cheltenham House,Hanmer Springs,4,183,New Zealand,13 Cheltenham Street
